Iter 1071000,error 0.801
Iter 1072000,error 0.8
Iter 1073000,error 0.802
Iter 1074000,error 0.813
Iter 1075000,error 0.804
Iter 1076000,error 0.799
Iter 1077000,error 0.805
Iter 1078000,error 0.802
Iter 1079000,error 0.8
Iter 1080000,error 0.819
Iter 1081000,error 0.798
Iter 1082000,error 0.804
Iter 1083000,error 0.798
Iter 1084000,error 0.795
Iter 1085000,error 0.794
Iter 1086000,error 0.806
Iter 1087000,error 0.794
Iter 1088000,error 0.809
Iter 1089000,error 0.812
Iter 1090000,error 0.8
Iter 1091000,error 0.795
Iter 1092000,error 0.832
Iter 1093000,error 0.798
Iter 1094000,error 0.799
Iter 1095000,error 0.802
Iter 1096000,error 0.798
Iter 1097000,error 0.808
Iter 1098000,error 0.811
Iter 1099000,error 0.799
Iter 1100000,error 0.794
Iter 1101000,error 0.808
Iter 1102000,error 0.794
Iter 1103000,error 0.809
Iter 1104000,error 0.794
Iter 1105000,error 0.805
Iter 1106000,error 0.811
Iter 1107000,error 0.793
Iter 1108000,error 0.798
Iter 1109000,error 0.801
Iter 1110000,error 0.793
Iter 1111000,error 0.795
Iter 1112000,error 0.794
Iter 1113000,error 0.793
Iter 1114000,error 0.797
Iter 1115000,error 0.792
Iter 1116000,error 0.795
Iter 1117000,error 0.793
Iter 1118000,error 0.793
Iter 1119000,error 0.794
Iter 1120000,error 0.794
Iter 1121000,error 0.795
Iter 1122000,error 0.796
Iter 1123000,error 0.799
Iter 1124000,error 0.796
Iter 1125000,error 0.805
Iter 1126000,error 0.799
Iter 1127000,error 0.799
Iter 1128000,error 0.807
Iter 1129000,error 0.795
Iter 1130000,error 0.792
Iter 1131000,error 0.799
Iter 1132000,error 0.799
Iter 1133000,error 0.797
Iter 1134000,error 0.792
Iter 1135000,error 0.819
Iter 1136000,error 0.796
Iter 1137000,error 0.793
Iter 1138000,error 0.793
Iter 1139000,error 0.793
Iter 1140000,error 0.817
Iter 1141000,error 0.798
Iter 1142000,error 0.791
Iter 1143000,error 0.791
Iter 1144000,error 0.794
Iter 1145000,error 0.796
Iter 1146000,error 0.813
Iter 1147000,error 0.803
Iter 1148000,error 0.797
Iter 1149000,error 0.793
Iter 1150000,error 0.793
Iter 1151000,error 0.798
Iter 1152000,error 0.794
Iter 1153000,error 0.813
Iter 1154000,error 0.795
Iter 1155000,error 0.79
Iter 1156000,error 0.792
Iter 1157000,error 0.801
Iter 1158000,error 0.791
Iter 1159000,error 0.809
Iter 1160000,error 0.794
Iter 1161000,error 0.798
Iter 1162000,error 0.798
Iter 1163000,error 0.792
Iter 1164000,error 0.81
Iter 1165000,error 0.8
Iter 1166000,error 0.792
Iter 1167000,error 0.791
Iter 1168000,error 0.802
Iter 1169000,error 0.792
Iter 1170000,error 0.791
Iter 1171000,error 0.79
Iter 1172000,error 0.8
Iter 1173000,error 0.803
Iter 1174000,error 0.802
Iter 1175000,error 0.81
Iter 1176000,error 0.796
Iter 1177000,error 0.795
Iter 1178000,error 0.798
Iter 1179000,error 0.802
Iter 1180000,error 0.802
Iter 1181000,error 0.803
Iter 1182000,error 0.79
Iter 1183000,error 0.798
Iter 1184000,error 0.809
Iter 1185000,error 0.79
Iter 1186000,error 0.794
Iter 1187000,error 0.791
Iter 1188000,error 0.809
Iter 1189000,error 0.797
Iter 1190000,error 0.796
Iter 1191000,error 0.791
Iter 1192000,error 0.797
Iter 1193000,error 0.792
Iter 1194000,error 0.808
Iter 1195000,error 0.792
Iter 1196000,error 0.791
Iter 1197000,error 0.793
Iter 1198000,error 0.791
Iter 1199000,error 0.792
Iter 1200000,error 0.798
Iter 1201000,error 0.789
Iter 1202000,error 0.791
Iter 1203000,error 0.791
Iter 1204000,error 0.804
Iter 1205000,error 0.808
Iter 1206000,error 0.801
Iter 1207000,error 0.811
Iter 1208000,error 0.792
Iter 1209000,error 0.8
Iter 1210000,error 0.806
Iter 1211000,error 0.795
Iter 1212000,error 0.792
Iter 1213000,error 0.791
Iter 1214000,error 0.791
Iter 1215000,error 0.789
Iter 1216000,error 0.792
Iter 1217000,error 0.817
Iter 1218000,error 0.788
Iter 1219000,error 0.796
Iter 1220000,error 0.796
Iter 1221000,error 0.796
Iter 1222000,error 0.797
Iter 1223000,error 0.791
Iter 1224000,error 0.792
Iter 1225000,error 0.805
Iter 1226000,error 0.788
Iter 1227000,error 0.803
Iter 1228000,error 0.813
Iter 1229000,error 0.798
Iter 1230000,error 0.802
Iter 1231000,error 0.795
Iter 1232000,error 0.789
Iter 1233000,error 0.79
Iter 1234000,error 0.801
Iter 1235000,error 0.804
Iter 1236000,error 0.787
Iter 1237000,error 0.788
Iter 1238000,error 0.794
Iter 1239000,error 0.792
Iter 1240000,error 0.803
Iter 1241000,error 0.803
Iter 1242000,error 0.789
Iter 1243000,error 0.797
Iter 1244000,error 0.79
Iter 1245000,error 0.799
Iter 1246000,error 0.796
Iter 1247000,error 0.804
Iter 1248000,error 0.796
Iter 1249000,error 0.8
Iter 1250000,error 0.82
Iter 1251000,error 0.792
Iter 1252000,error 0.785
Iter 1253000,error 0.79
Iter 1254000,error 0.795
Iter 1255000,error 0.794
Iter 1256000,error 0.79
Iter 1257000,error 0.787
Iter 1258000,error 0.789
Iter 1259000,error 0.8
Iter 1260000,error 0.79
Iter 1261000,error 0.809
Iter 1262000,error 0.799
Iter 1263000,error 0.795
Iter 1264000,error 0.788
Iter 1265000,error 0.79
Iter 1266000,error 0.804
Iter 1267000,error 0.789
Iter 1268000,error 0.805
Iter 1269000,error 0.828
Iter 1270000,error 0.818
Iter 1271000,error 0.791
Iter 1272000,error 0.793
Iter 1273000,error 0.797
Iter 1274000,error 0.787
Iter 1275000,error 0.794
Iter 1276000,error 0.789
Iter 1277000,error 0.792
Iter 1278000,error 0.789
Iter 1279000,error 0.79
Iter 1280000,error 0.792
Iter 1281000,error 0.793
Iter 1282000,error 0.788
Iter 1283000,error 0.818
Iter 1284000,error 0.813
Iter 1285000,error 0.808
Iter 1286000,error 0.793
Iter 1287000,error 0.8
Iter 1288000,error 0.794
Iter 1289000,error 0.789
Iter 1290000,error 0.79
Iter 1291000,error 0.791
Iter 1292000,error 0.786
Iter 1293000,error 0.801
Iter 1294000,error 0.787
Iter 1295000,error 0.784
Iter 1296000,error 0.795
Iter 1297000,error 0.792
Iter 1298000,error 0.791
Iter 1299000,error 0.793
Iter 1300000,error 0.794
Iter 1301000,error 0.789
Iter 1302000,error 0.786
Iter 1303000,error 0.789
Iter 1304000,error 0.792
Iter 1305000,error 0.786
Iter 1306000,error 0.806
Iter 1307000,error 0.786
Iter 1308000,error 0.786
Iter 1309000,error 0.796
Iter 1310000,error 0.788
Iter 1311000,error 0.792
Iter 1312000,error 0.8
Iter 1313000,error 0.815
Iter 1314000,error 0.8
Iter 1315000,error 0.786
Iter 1316000,error 0.785
Iter 1317000,error 0.788
Iter 1318000,error 0.796
Iter 1319000,error 0.785
Iter 1320000,error 0.787
Iter 1321000,error 0.789
Iter 1322000,error 0.797
Iter 1323000,error 0.79
Iter 1324000,error 0.797
Iter 1325000,error 0.787
Iter 1326000,error 0.791
Iter 1327000,error 0.79
Iter 1328000,error 0.791
Iter 1329000,error 0.791
Iter 1330000,error 0.809
Iter 1331000,error 0.786
Iter 1332000,error 0.786
Iter 1333000,error 0.803
Iter 1334000,error 0.82
Iter 1335000,error 0.791
Iter 1336000,error 0.787
Iter 1337000,error 0.787
Iter 1338000,error 0.791
Iter 1339000,error 0.786
Iter 1340000,error 0.788
Iter 1341000,error 0.785
Iter 1342000,error 0.787
Iter 1343000,error 0.792
Iter 1344000,error 0.787
Iter 1345000,error 0.784
Iter 1346000,error 0.794
Iter 1347000,error 0.792
Iter 1348000,error 0.803
Iter 1349000,error 0.808
Iter 1350000,error 0.786
Iter 1351000,error 0.789
Iter 1352000,error 0.799
Iter 1353000,error 0.806
Iter 1354000,error 0.784
Iter 1355000,error 0.79
Iter 1356000,error 0.792
Iter 1357000,error 0.787
Iter 1358000,error 0.786
Iter 1359000,error 0.785
Iter 1360000,error 0.786
Iter 1361000,error 0.785
Iter 1362000,error 0.787
Iter 1363000,error 0.809
Iter 1364000,error 0.811
Iter 1365000,error 0.789
Iter 1366000,error 0.784
Iter 1367000,error 0.799
Iter 1368000,error 0.787
Iter 1369000,error 0.795
Iter 1370000,error 0.786
Iter 1371000,error 0.786
Iter 1372000,error 0.794
Iter 1373000,error 0.798
Iter 1374000,error 0.8
Iter 1375000,error 0.788
Iter 1376000,error 0.8
Iter 1377000,error 0.802
Iter 1378000,error 0.787
Iter 1379000,error 0.783
Iter 1380000,error 0.808
Iter 1381000,error 0.792
Iter 1382000,error 0.79
Iter 1383000,error 0.794
Iter 1384000,error 0.786
Iter 1385000,error 0.79
Iter 1386000,error 0.788
Iter 1387000,error 0.789
Iter 1388000,error 0.785
Iter 1389000,error 0.784
Iter 1390000,error 0.786
Iter 1391000,error 0.785
Iter 1392000,error 0.791
Iter 1393000,error 0.793
Iter 1394000,error 0.79
Iter 1395000,error 0.798
Iter 1396000,error 0.785
Iter 1397000,error 0.811
Iter 1398000,error 0.785
Iter 1399000,error 0.784
Iter 1400000,error 0.784
Iter 1401000,error 0.794
Iter 1402000,error 0.788
Iter 1403000,error 0.784
Iter 1404000,error 0.791
Iter 1405000,error 0.794
Iter 1406000,error 0.791
Iter 1407000,error 0.783
Iter 1408000,error 0.784
Iter 1409000,error 0.789
Iter 1410000,error 0.787
Iter 1411000,error 0.782
Iter 1412000,error 0.794
Iter 1413000,error 0.791
Iter 1414000,error 0.784
Iter 1415000,error 0.786
Iter 1416000,error 0.794
Iter 1417000,error 0.783
Iter 1418000,error 0.786
Iter 1419000,error 0.784
Iter 1420000,error 0.798
Iter 1421000,error 0.783
Iter 1422000,error 0.787
Iter 1423000,error 0.785
Iter 1424000,error 0.805
Iter 1425000,error 0.783
Iter 1426000,error 0.784
Iter 1427000,error 0.788
Iter 1428000,error 0.784
Iter 1429000,error 0.784
Iter 1430000,error 0.785
Iter 1431000,error 0.784
Iter 1432000,error 0.784
Iter 1433000,error 0.782
Iter 1434000,error 0.785
Iter 1435000,error 0.788
Iter 1436000,error 0.781
Iter 1437000,error 0.786
Iter 1438000,error 0.782
Iter 1439000,error 0.793
Iter 1440000,error 0.783
Iter 1441000,error 0.784
Iter 1442000,error 0.792
Iter 1443000,error 0.783
Iter 1444000,error 0.808
Iter 1445000,error 0.801
Iter 1446000,error 0.79
Iter 1447000,error 0.783
Iter 1448000,error 0.798
Iter 1449000,error 0.783
Iter 1450000,error 0.81
Iter 1451000,error 0.794
Iter 1452000,error 0.783
Iter 1453000,error 0.793
Iter 1454000,error 0.787
Iter 1455000,error 0.782
Iter 1456000,error 0.787
Iter 1457000,error 0.785
Iter 1458000,error 0.783
Iter 1459000,error 0.789
Iter 1460000,error 0.782
Iter 1461000,error 0.791
Iter 1462000,error 0.797
Iter 1463000,error 0.789
Iter 1464000,error 0.78
Iter 1465000,error 0.795
Iter 1466000,error 0.78
Iter 1467000,error 0.783
Iter 1468000,error 0.788
Iter 1469000,error 0.789
Iter 1470000,error 0.783
Iter 1471000,error 0.789
Iter 1472000,error 0.782
Iter 1473000,error 0.786
Iter 1474000,error 0.789
Iter 1475000,error 0.781
Iter 1476000,error 0.781
Iter 1477000,error 0.804
Iter 1478000,error 0.791
Iter 1479000,error 0.783
Iter 1480000,error 0.784
Iter 1481000,error 0.786
Iter 1482000,error 0.781
Iter 1483000,error 0.782
Iter 1484000,error 0.793
Iter 1485000,error 0.785
Iter 1486000,error 0.782
Iter 1487000,error 0.784
Iter 1488000,error 0.8
Iter 1489000,error 0.79
Iter 1490000,error 0.787
Iter 1491000,error 0.783
Iter 1492000,error 0.786
Iter 1493000,error 0.785
Iter 1494000,error 0.79
Iter 1495000,error 0.781
Iter 1496000,error 0.792
Iter 1497000,error 0.785
Iter 1498000,error 0.783
Iter 1499000,error 0.784
Iter 1500000,error 0.781
Iter 1501000,error 0.788
Iter 1502000,error 0.78
Iter 1503000,error 0.789
Iter 1504000,error 0.781
Iter 1505000,error 0.813
Iter 1506000,error 0.786
Iter 1507000,error 0.785
Iter 1508000,error 0.787
Iter 1509000,error 0.8
Iter 1510000,error 0.791
Iter 1511000,error 0.779
Iter 1512000,error 0.81
Iter 1513000,error 0.785
Iter 1514000,error 0.781
Iter 1515000,error 0.788
Iter 1516000,error 0.81
Iter 1517000,error 0.787
Iter 1518000,error 0.787
Iter 1519000,error 0.792
Iter 1520000,error 0.788
Iter 1521000,error 0.798
Iter 1522000,error 0.779
Iter 1523000,error 0.785
Iter 1524000,error 0.779
Iter 1525000,error 0.781
Iter 1526000,error 0.782
Iter 1527000,error 0.784
Iter 1528000,error 0.781
Iter 1529000,error 0.782
Iter 1530000,error 0.785
Iter 1531000,error 0.794
Iter 1532000,error 0.783
Iter 1533000,error 0.782
Iter 1534000,error 0.797
Iter 1535000,error 0.787
Iter 1536000,error 0.793
Iter 1537000,error 0.781
Iter 1538000,error 0.785
Iter 1539000,error 0.783
Iter 1540000,error 0.787
Iter 1541000,error 0.783
Iter 1542000,error 0.779
Iter 1543000,error 0.79
Iter 1544000,error 0.782
Iter 1545000,error 0.801
Iter 1546000,error 0.796
Iter 1547000,error 0.785
Iter 1548000,error 0.781
Iter 1549000,error 0.781
Iter 1550000,error 0.789
Iter 1551000,error 0.782
Iter 1552000,error 0.78
Iter 1553000,error 0.794
Iter 1554000,error 0.794
Iter 1555000,error 0.785
Iter 1556000,error 0.782
Iter 1557000,error 0.781
Iter 1558000,error 0.78
Iter 1559000,error 0.781
Iter 1560000,error 0.78
Iter 1561000,error 0.78
Iter 1562000,error 0.782
Iter 1563000,error 0.781
Iter 1564000,error 0.778
Iter 1565000,error 0.789
Iter 1566000,error 0.783
Iter 1567000,error 0.789
Iter 1568000,error 0.78
Iter 1569000,error 0.782
Iter 1570000,error 0.787
Iter 1571000,error 0.793
Iter 1572000,error 0.797
Iter 1573000,error 0.784
Iter 1574000,error 0.79
Iter 1575000,error 0.796
Iter 1576000,error 0.781
Iter 1577000,error 0.791
Iter 1578000,error 0.791
Iter 1579000,error 0.781
Iter 1580000,error 0.78
Iter 1581000,error 0.78
Iter 1582000,error 0.796
Iter 1583000,error 0.785
Iter 1584000,error 0.779
Iter 1585000,error 0.78
Iter 1586000,error 0.778
Iter 1587000,error 0.779
Iter 1588000,error 0.785
Iter 1589000,error 0.78
Iter 1590000,error 0.797
Iter 1591000,error 0.783
Iter 1592000,error 0.778
Iter 1593000,error 0.78
Iter 1594000,error 0.791
Iter 1595000,error 0.788
Iter 1596000,error 0.781
Iter 1597000,error 0.788
Iter 1598000,error 0.787
Iter 1599000,error 0.796
Iter 1600000,error 0.779
Iter 1601000,error 0.795
Iter 1602000,error 0.78
Iter 1603000,error 0.781
Iter 1604000,error 0.779
Iter 1605000,error 0.78
Iter 1606000,error 0.787
Iter 1607000,error 0.78
Iter 1608000,error 0.785
Iter 1609000,error 0.791
Iter 1610000,error 0.779
Iter 1611000,error 0.782
Iter 1612000,error 0.778
Iter 1613000,error 0.778
Iter 1614000,error 0.781
Iter 1615000,error 0.78
Iter 1616000,error 0.781
Iter 1617000,error 0.781
Iter 1618000,error 0.785
Iter 1619000,error 0.782
Iter 1620000,error 0.779
Iter 1621000,error 0.782
Iter 1622000,error 0.782
Iter 1623000,error 0.779
Iter 1624000,error 0.78
Iter 1625000,error 0.779
Iter 1626000,error 0.778
Iter 1627000,error 0.781
Iter 1628000,error 0.791
Iter 1629000,error 0.79
Iter 1630000,error 0.793
Iter 1631000,error 0.805
Iter 1632000,error 0.782
Iter 1633000,error 0.806
Iter 1634000,error 0.79
Iter 1635000,error 0.781
Iter 1636000,error 0.783
Iter 1637000,error 0.779
Iter 1638000,error 0.789
Iter 1639000,error 0.779
Iter 1640000,error 0.783
Iter 1641000,error 0.777
Iter 1642000,error 0.777
Iter 1643000,error 0.779
Iter 1644000,error 0.781
Iter 1645000,error 0.795
Iter 1646000,error 0.781
Iter 1647000,error 0.789
Iter 1648000,error 0.779
Iter 1649000,error 0.784
Iter 1650000,error 0.784
Iter 1651000,error 0.786
Iter 1652000,error 0.793
Iter 1653000,error 0.806
Iter 1654000,error 0.789
Iter 1655000,error 0.794
Iter 1656000,error 0.778
Iter 1657000,error 0.781
Iter 1658000,error 0.777
Iter 1659000,error 0.776
Iter 1660000,error 0.78
Iter 1661000,error 0.782
Iter 1662000,error 0.784
Iter 1663000,error 0.778
Iter 1664000,error 0.785
Iter 1665000,error 0.789
Iter 1666000,error 0.786
Iter 1667000,error 0.778
Iter 1668000,error 0.778
Iter 1669000,error 0.781
Iter 1670000,error 0.784
Iter 1671000,error 0.781
Iter 1672000,error 0.78
Iter 1673000,error 0.786
Iter 1674000,error 0.792
Iter 1675000,error 0.78
Iter 1676000,error 0.777
Iter 1677000,error 0.787
Iter 1678000,error 0.781
Iter 1679000,error 0.776
Iter 1680000,error 0.786
Iter 1681000,error 0.789
Iter 1682000,error 0.779
Iter 1683000,error 0.781
Iter 1684000,error 0.787
Iter 1685000,error 0.779
Iter 1686000,error 0.777
Iter 1687000,error 0.78
Iter 1688000,error 0.78
Iter 1689000,error 0.779
Iter 1690000,error 0.781
Iter 1691000,error 0.797
Iter 1692000,error 0.785
Iter 1693000,error 0.785
Iter 1694000,error 0.777
Iter 1695000,error 0.785
Iter 1696000,error 0.796
Iter 1697000,error 0.777
Iter 1698000,error 0.783
Iter 1699000,error 0.779
Iter 1700000,error 0.817
Iter 1701000,error 0.781
Iter 1702000,error 0.779
Iter 1703000,error 0.783
Iter 1704000,error 0.787
Iter 1705000,error 0.777
Iter 1706000,error 0.801
Iter 1707000,error 0.789
Iter 1708000,error 0.783
Iter 1709000,error 0.778
Iter 1710000,error 0.781
Iter 1711000,error 0.787
Iter 1712000,error 0.782
Iter 1713000,error 0.79
Iter 1714000,error 0.78
Iter 1715000,error 0.784
Iter 1716000,error 0.782
Iter 1717000,error 0.776
Iter 1718000,error 0.789
Iter 1719000,error 0.785
Iter 1720000,error 0.777
Iter 1721000,error 0.778
Iter 1722000,error 0.777
Iter 1723000,error 0.779
Iter 1724000,error 0.783
Iter 1725000,error 0.776
Iter 1726000,error 0.782
Iter 1727000,error 0.789
Iter 1728000,error 0.777
Iter 1729000,error 0.778
Iter 1730000,error 0.789
Iter 1731000,error 0.787
Iter 1732000,error 0.788
Iter 1733000,error 0.776
Iter 1734000,error 0.776
Iter 1735000,error 0.82
Iter 1736000,error 0.779
Iter 1737000,error 0.778
Iter 1738000,error 0.783
Iter 1739000,error 0.777
Iter 1740000,error 0.777
Iter 1741000,error 0.778
Iter 1742000,error 0.777
Iter 1743000,error 0.789
Iter 1744000,error 0.792
Iter 1745000,error 0.79
Iter 1746000,error 0.78
Iter 1747000,error 0.776
Iter 1748000,error 0.791
Iter 1749000,error 0.775
Iter 1750000,error 0.776
Iter 1751000,error 0.791
Iter 1752000,error 0.781
Iter 1753000,error 0.787
Iter 1754000,error 0.78
Iter 1755000,error 0.782
Iter 1756000,error 0.785
Iter 1757000,error 0.783
Iter 1758000,error 0.776
Iter 1759000,error 0.783
Iter 1760000,error 0.776
Iter 1761000,error 0.776
Iter 1762000,error 0.782
Iter 1763000,error 0.781
Iter 1764000,error 0.781
Iter 1765000,error 0.776
Iter 1766000,error 0.782
Iter 1767000,error 0.777
Iter 1768000,error 0.779
Iter 1769000,error 0.792
Iter 1770000,error 0.778
Iter 1771000,error 0.781
Iter 1772000,error 0.796
Iter 1773000,error 0.779
Iter 1774000,error 0.775
Iter 1775000,error 0.805
Iter 1776000,error 0.775
Iter 1777000,error 0.789
Iter 1778000,error 0.776
Iter 1779000,error 0.775
Iter 1780000,error 0.778
Iter 1781000,error 0.789
Iter 1782000,error 0.778
Iter 1783000,error 0.783
Iter 1784000,error 0.777
Iter 1785000,error 0.777
Iter 1786000,error 0.793
Iter 1787000,error 0.784
Iter 1788000,error 0.779
Iter 1789000,error 0.782
Iter 1790000,error 0.775
Iter 1791000,error 0.787
Iter 1792000,error 0.775
Iter 1793000,error 0.854
Iter 1794000,error 0.775
Iter 1795000,error 0.776
Iter 1796000,error 0.8
Iter 1797000,error 0.776
Iter 1798000,error 0.775
Iter 1799000,error 0.799
Iter 1800000,error 0.776
Iter 1801000,error 0.778
Iter 1802000,error 0.777
Iter 1803000,error 0.775
Iter 1804000,error 0.778
Iter 1805000,error 0.778
Iter 1806000,error 0.783
Iter 1807000,error 0.78
Iter 1808000,error 0.79
Iter 1809000,error 0.795
Iter 1810000,error 0.781
Iter 1811000,error 0.777
Iter 1812000,error 0.785
Iter 1813000,error 0.773
Iter 1814000,error 0.777
Iter 1815000,error 0.774
Iter 1816000,error 0.779
Iter 1817000,error 0.777
Iter 1818000,error 0.783
Iter 1819000,error 0.778
Iter 1820000,error 0.796
Iter 1821000,error 0.836
Iter 1822000,error 0.776
Iter 1823000,error 0.774
Iter 1824000,error 0.778
Iter 1825000,error 0.779
Iter 1826000,error 0.783
Iter 1827000,error 0.774
Iter 1828000,error 0.777
Iter 1829000,error 0.774
Iter 1830000,error 0.775
Iter 1831000,error 0.783
Iter 1832000,error 0.784
Iter 1833000,error 0.78
Iter 1834000,error 0.786
Iter 1835000,error 0.787
Iter 1836000,error 0.786
Iter 1837000,error 0.775
Iter 1838000,error 0.775
Iter 1839000,error 0.786
Iter 1840000,error 0.776
Iter 1841000,error 0.792
Iter 1842000,error 0.782
Iter 1843000,error 0.775
Iter 1844000,error 0.788
Iter 1845000,error 0.806
Iter 1846000,error 0.789
Iter 1847000,error 0.774
Iter 1848000,error 0.775
Iter 1849000,error 0.788
Iter 1850000,error 0.808
Iter 1851000,error 0.782
Iter 1852000,error 0.779
Iter 1853000,error 0.785
Iter 1854000,error 0.84
Iter 1855000,error 0.777
Iter 1856000,error 0.786
Iter 1857000,error 0.79
Iter 1858000,error 0.777
Iter 1859000,error 0.773
Iter 1860000,error 0.784
Iter 1861000,error 0.803
Iter 1862000,error 0.783
Iter 1863000,error 0.795
Iter 1864000,error 0.776
Iter 1865000,error 0.775
Iter 1866000,error 0.82
Iter 1867000,error 0.794
Iter 1868000,error 0.78
Iter 1869000,error 0.779
Iter 1870000,error 0.773
Iter 1871000,error 0.776
Iter 1872000,error 0.775
Iter 1873000,error 0.781
Iter 1874000,error 0.776
Iter 1875000,error 0.778
Iter 1876000,error 0.789
Iter 1877000,error 0.781
Iter 1878000,error 0.774
Iter 1879000,error 0.778
Iter 1880000,error 0.789
Iter 1881000,error 0.786
Iter 1882000,error 0.778
Iter 1883000,error 0.798
Iter 1884000,error 0.777
Iter 1885000,error 0.775
Iter 1886000,error 0.803
Iter 1887000,error 0.773
Iter 1888000,error 0.78
Iter 1889000,error 0.784
Iter 1890000,error 0.775
Iter 1891000,error 0.782
Iter 1892000,error 0.785
Iter 1893000,error 0.774
Iter 1894000,error 0.774
Iter 1895000,error 0.774
Iter 1896000,error 0.777
Iter 1897000,error 0.774
Iter 1898000,error 0.783
Iter 1899000,error 0.78
Iter 1900000,error 0.788
Iter 1901000,error 0.788
Iter 1902000,error 0.782
Iter 1903000,error 0.792
Iter 1904000,error 0.776
Iter 1905000,error 0.773
Iter 1906000,error 0.773
Iter 1907000,error 0.781
Iter 1908000,error 0.781
Iter 1909000,error 0.772
Iter 1910000,error 0.793
Iter 1911000,error 0.775
Iter 1912000,error 0.781
Iter 1913000,error 0.78
Iter 1914000,error 0.784
Iter 1915000,error 0.774
Iter 1916000,error 0.773
Iter 1917000,error 0.778
Iter 1918000,error 0.779
Iter 1919000,error 0.796
Iter 1920000,error 0.775
Iter 1921000,error 0.783
Iter 1922000,error 0.788
Iter 1923000,error 0.775
Iter 1924000,error 0.783
Iter 1925000,error 0.777
Iter 1926000,error 0.779
Iter 1927000,error 0.775
Iter 1928000,error 0.775
Iter 1929000,error 0.793
Iter 1930000,error 0.773
Iter 1931000,error 0.779
Iter 1932000,error 0.772
Iter 1933000,error 0.782
Iter 1934000,error 0.774
Iter 1935000,error 0.782
Iter 1936000,error 0.781
Iter 1937000,error 0.773
Iter 1938000,error 0.776
Iter 1939000,error 0.786
Iter 1940000,error 0.777
Iter 1941000,error 0.78
Iter 1942000,error 0.773
Iter 1943000,error 0.786
Iter 1944000,error 0.779
Iter 1945000,error 0.774
Iter 1946000,error 0.801
Iter 1947000,error 0.774
Iter 1948000,error 0.772
Iter 1949000,error 0.773
Iter 1950000,error 0.773
Iter 1951000,error 0.774
Iter 1952000,error 0.781
Iter 1953000,error 0.772
Iter 1954000,error 0.774
Iter 1955000,error 0.781
Iter 1956000,error 0.774
Iter 1957000,error 0.779
Iter 1958000,error 0.793
Iter 1959000,error 0.773
Iter 1960000,error 0.773
Iter 1961000,error 0.776
Iter 1962000,error 0.787
Iter 1963000,error 0.785
Iter 1964000,error 0.789
Iter 1965000,error 0.781
Iter 1966000,error 0.787
Iter 1967000,error 0.777
Iter 1968000,error 0.78
Iter 1969000,error 0.775
Iter 1970000,error 0.773
Iter 1971000,error 0.776
Iter 1972000,error 0.804
Iter 1973000,error 0.776
Iter 1974000,error 0.771
Iter 1975000,error 0.786
Iter 1976000,error 0.781
Iter 1977000,error 0.779
Iter 1978000,error 0.776
Iter 1979000,error 0.785
Iter 1980000,error 0.783
Iter 1981000,error 0.778
Iter 1982000,error 0.783
Iter 1983000,error 0.775
Iter 1984000,error 0.775
Iter 1985000,error 0.773
Iter 1986000,error 0.773
Iter 1987000,error 0.773
Iter 1988000,error 0.773
Iter 1989000,error 0.782
Iter 1990000,error 0.785
Iter 1991000,error 0.774
Iter 1992000,error 0.776
Iter 1993000,error 0.772
Iter 1994000,error 0.774
Iter 1995000,error 0.774
Iter 1996000,error 0.777
Iter 1997000,error 0.776
Iter 1998000,error 0.782
Iter 1999000,error 0.803
Iter 2000000,error 0.773
Iter 2001000,error 0.776
Iter 2002000,error 0.774
Iter 2003000,error 0.775
Iter 2004000,error 0.776
Iter 2005000,error 0.78
Iter 2006000,error 0.773
Iter 2007000,error 0.793
Iter 2008000,error 0.801
Iter 2009000,error 0.775
Iter 2010000,error 0.776
Iter 2011000,error 0.782
Iter 2012000,error 0.773
Iter 2013000,error 0.773
Iter 2014000,error 0.782
Iter 2015000,error 0.78
Iter 2016000,error 0.776
Iter 2017000,error 0.772
Iter 2018000,error 0.77
Iter 2019000,error 0.773
Iter 2020000,error 0.787
Iter 2021000,error 0.772
Iter 2022000,error 0.773
Iter 2023000,error 0.779
Iter 2024000,error 0.774
Iter 2025000,error 0.774
Iter 2026000,error 0.772
Iter 2027000,error 0.773
Iter 2028000,error 0.774
Iter 2029000,error 0.772
Iter 2030000,error 0.773
Iter 2031000,error 0.771
Iter 2032000,error 0.776
Iter 2033000,error 0.787
Iter 2034000,error 0.771
Iter 2035000,error 0.771
Iter 2036000,error 0.776
Iter 2037000,error 0.776
Iter 2038000,error 0.772
Iter 2039000,error 0.771
Iter 2040000,error 0.771
Iter 2041000,error 0.785
Iter 2042000,error 0.773
Iter 2043000,error 0.783
Iter 2044000,error 0.778
Iter 2045000,error 0.774
Iter 2046000,error 0.785
Iter 2047000,error 0.774
Iter 2048000,error 0.771
Iter 2049000,error 0.772
Iter 2050000,error 0.776
Iter 2051000,error 0.775
Iter 2052000,error 0.771
Iter 2053000,error 0.772
Iter 2054000,error 0.782
Iter 2055000,error 0.771
Iter 2056000,error 0.771
Iter 2057000,error 0.797
Iter 2058000,error 0.773
Iter 2059000,error 0.773
Iter 2060000,error 0.772
Iter 2061000,error 0.804
Iter 2062000,error 0.781
Iter 2063000,error 0.791
Iter 2064000,error 0.774
Iter 2065000,error 0.784
Iter 2066000,error 0.772
Iter 2067000,error 0.775
Iter 2068000,error 0.776
Iter 2069000,error 0.779
Iter 2070000,error 0.779
